Club,Ball,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Dynamic Lie,Impact Offset,Impact Height,Curve
,,[mph],[deg],[deg],[in],[deg],[deg],[deg],[deg],[deg],[mph],[],[deg],[deg],[rpm],[deg],[ft],[ft],[ft],[yds],[yds],[yds],[s],[yds],[yds],[deg],[mph],[s],[yds],[yds],[deg],[mm],[mm],[ft]
Driver,Soft,48.14781675,,,,59.69,-3.039,,,,53.69474767,1.1152,17.733,0.396,2300,-3.719,66.87155546,11.29419329,0.207677756,5.144088731,0.031078044,1.489242788,0.2092472,42.00966665,-0.004862398,21.29218101,43.74776982,1.906666689,66.42090369,-0.167944159,,,,-0.88562982
Driver,Soft,58.6166786,-0.794,2.702,0.748031496,59.49,2.234,20.822,5.746,3.044,69.65640659,1.1883,18.088,5.331,1910,5.006,116.4925693,20.6431923,11.43958979,5.083069755,0.476795245,1.580741773,0.1592248,71.28858372,7.526468183,23.28690786,51.97109456,2.644360891,101.8142815,11.11550885,,,,2.722671549
Driver,Soft,49.97763064,,,,51.903,-3.766,,,,63.50259485,1.2706,23.157,2.266,2870,9.603,113.0703053,26.81530903,6.378569696,4.909782795,0.206275679,2.012580886,0.1752504,67.45437382,4.851726406,30.86802844,46.07566186,2.973268425,87.65592114,6.850475764,,,,6.563315509
Driver,Soft,59.93199714,-1.996,-1.439,2.086614173,54.718,-2.852,24.561,6.506,7.945,73.93566571,1.2336,20.221,5.067,3330,10.367,146.5929837,31.57969266,16.2420202,4.932022543,0.448062619,1.770937644,0.148012,85.5043058,11.27047917,30.2672513,48.89333171,3.369662757,106.8660568,14.88510566,,,,11.22160374
Driver,Soft,,,,,,,,,,33.01002147,,25.43,2.108,3670,,30.57825597,7.391581785,1.091187459,2.737661115,0.100679363,1.145697577,0.1903816,19.18776027,0.705643031,27.77344787,29.45378881,1.423919276,28.76480754,1.057845507,,,,
Driver,Soft,,,,,,,,,,43.51355583,,10.988,-1.104,2010,,28.22581864,2.826464687,-0.541318305,5.0112973,-0.096592809,0.733020923,0.2435256,18.40389602,-0.354735293,12.10164836,39.58999812,0.92831456,41.23321211,-0.794770606,,,,
Driver,Soft,66.62491052,-3.855,0.988,3.74015748,62.21,-1.047,26.489,-3.355,-4.343,67.8793844,1.0188,20.757,-2.438,3899.42,-4.975,124.6415411,27.25332952,-6.543402677,4.96701967,-0.218060325,1.822360074,0.1632696,73.2762171,-4.539537407,30.05056327,46.37902689,3.088600375,92.35425773,-6.033763727,,,,-4.273112473
Driver,Soft,66.69425555,-0.577,-2.713,0.511811024,57.411,-3.082,29.535,10.308,13.02,77.15260379,1.1568,21.859,6.534,6410.33,14.287,160.9821895,40.50965321,24.93331508,5.31207906,0.629204351,2.102771786,0.155436,90.61405637,17.17213536,36.16558729,47.33901154,3.792426921,102.3422275,20.07550856,,,,20.80864912
Driver,Soft,102.4449714,3.571,4.765,-4.68503937,49.104,7.863,11.481,-0.231,-4.996,143.2261095,1.3981,10.347,0.5,1910,-21.904,384.5700442,48.12837716,-19.77620959,4.993185459,0.032860736,0.910282362,0.073165835,210.8365677,-20.27924219,23.39551148,70.20984706,4.715132591,253.556417,-29.16172143,,,,-66.32943677
Driver,Soft,99.3468146,4.779,4.42,-6.141732283,50.869,8.32,0.14,-3.825,-8.245,138.5618737,1.3947,0.609,-2.997,1310,-49.016,9.659332397,0.058270651,-0.522823973,4.898081666,-0.271160389,0.01450284,0.072787464,5.842608459,-0.327399916,0.540236352,136.2031754,0.086949431,82.55332265,-5.066281881,,,,-0.06587732
Driver,Soft,,,,,,,,,,145.672423,,10.451,0.178,2400,,444.795203,64.94946659,1.369287303,4.528430266,0.014091664,0.839510119,0.0652488,232.0523636,0.722105411,29.76884278,63.8496304,5.667029464,264.0455243,0.821662399,,,,
Driver,Soft,101.3578203,4.436,4.633,-5.905511811,48.648,8.548,16.705,1.303,-3.33,145.8460093,1.4389,14.846,1.828,2790,-9.627,477.5271578,104.5406036,-7.667181691,4.919890162,0.150908235,1.312271801,0.072180589,242.5958822,-11.20931441,40.9026938,62.9960168,6.770630183,263.1698507,-13.55828899,,,,-56.80188221
Driver,Soft,101.5882248,3.861,3.979,-5.236220472,49.216,7.317,12.535,2.348,-1.631,148.2712956,1.4595,11.24,2.597,1940,-6.812,443.4774304,64.86711672,9.965977275,4.911281782,0.219248207,0.978162053,0.069723288,236.6015157,1.732764173,28.29061481,68.01068313,5.478914847,273.9913325,0.55838479,,,,-26.96791211
Driver,Soft,101.9483715,4.486,5.325,-6.062992126,49.787,9.129,14.661,2.719,-2.607,150.2858805,1.4742,13.149,3.118,2330,-9.167,484.0491387,89.1857809,7.464278356,4.975189294,0.265536512,1.16767484,0.070248223,251.1416304,-2.400406968,35.66174599,64.92344413,6.360185342,278.2290667,-4.32290896,,,,-48.16935933
Driver,Soft,,,,,,,,,,34.99821045,,26.733,-3.986,4180,,35.59123813,9.146193795,-2.390798536,4.818848264,-0.334948914,1.983898605,0.3231416,22.16200758,-1.540438705,29.6289379,30.70821912,1.59192133,31.37353452,-2.180714302,,,,
Driver,Soft,104.7423049,4.088,4.19,-4.921259843,52.544,7.329,11.687,0.987,-3.203,154.6118916,1.4761,10.583,1.461,1840,-15.012,458.096732,63.25151282,-10.27365866,4.913712632,0.118473479,0.920243815,0.066727198,244.7215699,-13.61783449,27.115328,70.05310007,5.422176945,284.5083739,-19.18310226,,,,-59.52984726
Driver,Soft,106.6504116,1.965,2.098,-3.149606299,41.319,4.335,14.91,0.91,-1.188,157.6926002,1.4786,13.219,1.071,2660,-3.326,533.030152,110.2456183,0.839438987,5.106860318,0.093400458,1.209624215,0.068779961,267.5900824,-2.322967655,40.83487296,64.51638323,7.080506899,288.7417732,-3.021698097,,,,-21.97201007
Driver,Soft,103.7379205,2.154,4.307,-2.874015748,47.861,6.257,12.509,0.349,-3.958,142.334243,1.3721,11.075,0.911,2170,-13.687,413.3334623,58.91936679,-12.2517336,4.895590905,0.070727604,0.959909544,0.072383156,221.3451156,-13.72378374,27.57930841,65.99657094,5.282596082,256.8438996,-18.79421732,,,,-51.70351817
Driver,Soft,102.0221904,3.16,5.225,-4.330708661,49.298,7.947,13.706,5.631,0.405,149.6367215,1.4667,12.226,5.572,2200,1.396,473.250692,79.70474039,47.83960106,4.83394889,0.470073095,1.05187147,0.068263532,247.5390696,26.27339272,33.05110534,65.53520453,6.073544001,277.9089739,29.76608511,,,,6.749495167
Driver,Soft,101.9506084,2.569,5.145,-3.543307087,47.404,7.509,13.286,3.672,-1.473,152.3653364,1.4945,11.852,3.875,2190,-4.992,483.677431,79.91473,22.85178102,4.726292129,0.3170096,0.996398798,0.065434837,252.2372054,8.829083247,32.83122023,65.85933945,6.106574194,283.0016431,8.913304473,,,,-24.68050879
Driver,Soft,104.809413,3.041,4.983,-4.05511811,47.944,7.73,12.28,-0.217,-5.2,146.0735057,1.3937,11.02,0.51,2100,-19.695,420.8359506,59.17028676,-22.9770398,4.816325854,0.033408484,0.939045991,0.069349829,225.6511137,-22.64322316,26.97065295,67.36726443,5.242466057,262.8162896,-30.66743256,,,,-73.92216814
Driver,Soft,101.0714925,3.024,5.589,-4.133858268,47.421,8.372,13.746,2.591,-2.998,147.1047334,1.4555,12.25,3.021,2270,-10.051,457.8419683,76.25650306,6.17958223,4.974488918,0.256691067,1.0841917,0.071493373,240.0214459,-2.967250087,32.37839245,64.9028321,5.934194116,270.7896682,-5.346059604,,,,-46.83528821
Driver,Soft,86.84234073,0.128,-5.646,-0.196850394,45.145,-5.519,21.278,3.551,9.197,124.3841714,1.4323,18.406,2.196,3880,15.044,372.5747486,100.8473061,44.19934025,5.289863749,0.218937414,1.77499651,0.093137168,189.6228148,32.47854079,45.29040285,59.18242032,6.342546285,203.3915861,36.15250742,,,,75.88825726
Driver,Soft,88.21805655,2.939,0.47,-3.622047244,56.217,2.438,6.455,-6.778,-7.248,125.7064245,1.4249,6.08,-5.994,1080,-52.881,145.612614,8.381764039,-20.47824992,5.253839633,-0.568541152,0.536362183,0.086667685,90.61495563,-15.73853845,7.845581453,94.95087325,1.717131614,165.3716198,-34.12523646,,,,-19.00171973
Driver,Soft,86.86918397,1.772,-2.175,-2.598425197,47.485,-0.549,16.213,1.919,4.094,123.5571761,1.4223,14.67,1.461,1970,10.127,340.1612359,58.02125811,18.30773931,5.155726488,0.13773808,1.343061825,0.08919236,189.0425914,14.37943562,28.97390554,64.82299516,4.933892833,222.8327915,18.62523297,,,,28.70640287
Driver,Soft,,,,,,,,,,123.3314692,,10.421,-7.067,4660,,351.1542723,61.92037573,-42.52658838,3.222295253,-0.396448705,0.600248002,0.0548352,177.2029146,-21.80180914,36.09999186,53.99877033,5.451120229,194.7567772,-23.9615138,,,,
Driver,Soft,,,,,,,,,,113.8860057,,0.41,-0.754,1600,,18.3432121,0.070340105,-0.241486981,3.471959053,-0.04570841,0.018926457,0.0626688,12.12700679,-0.159652286,0.479039804,109.2793691,0.222169581,74.31441579,-0.978350763,,,,
Driver,Soft,84.35710451,0.027,-5.026,-0.039370079,49.37,-5.003,22.724,5.821,10.847,118.2247674,1.4015,20.323,4.552,3140,16.341,350.9692195,94.19530155,53.17910143,4.86302683,0.39971159,1.804320537,0.090974071,184.0186009,37.83531182,42.9778727,59.63799266,6.067612049,200.9696385,42.94639068,,,,70.27071501
Driver,Soft,82.75098425,3.483,-1.968,-4.488188976,53.284,0.633,19.501,-1.478,0.491,119.8279796,1.4481,17.065,-1.557,2900,1.088,356.7213274,79.82133547,-7.79326453,4.982776661,-0.134490878,1.532202284,0.090130503,188.2886128,-3.64774502,38.42844815,59.06152998,5.786277927,209.1040847,-3.91353672,,,,4.406138488
Driver,Soft,85.24964209,1.882,-1.311,-2.716535433,49.051,0.323,7.633,-1.174,0.136,124.9431818,1.4656,7.029,-1.189,750,0.875,200.2030971,13.95361589,-3.967531572,4.769653667,-0.098662542,0.574738945,0.079249888,121.0394981,-2.315862377,10.32634684,87.84370416,2.412966054,190.6654773,-3.53371917,,,,0.587410869
Driver,Soft,19.61793128,,,,,,,,,29.08419828,1.4825,35.711,-25.119,3370,,28.6837325,10.1335308,-11.39118194,4.1840521,-1.7761478,2.385166452,0.371781595,17.49832041,-7.428110969,38.73262002,26.63478138,1.643592023,23.52109126,-9.984802648,,,,
Driver,Soft,74.57945598,,,,,,,,,82.75210272,1.1096,2.447,4.982,590,,26.39612814,0.585706887,2.291904521,5.446371477,0.473010167,0.16639556,0.1357824,17.07505702,1.482946144,2.538402738,78.65236927,0.433242786,74.91832948,6.506557936,,,,
Driver,Soft,87.15103794,0.595,-2.284,-0.787401575,52.004,-1.82,14.77,4.549,6.833,124.394014,1.4274,13.263,3.792,2070,16.996,330.1970414,50.69364834,37.00752812,5.06643067,0.345172071,1.188132344,0.086500707,183.634064,27.31964776,26.41243712,65.021363,4.674180641,219.9067516,35.77321708,,,,45.75127885
Driver,Soft,84.33697208,0.843,-4.762,-1.181102362,46.17,-3.953,21.327,6.802,11.564,116.9331603,1.3865,18.463,5.041,3840,19.169,334.8442638,85.25764256,59.70330832,4.963436653,0.454866248,1.665452911,0.09292371,174.0443243,42.12829269,42.12281937,57.17417899,5.825142834,189.5171871,47.71863156,,,,81.38127428
Driver,Soft,82.19846099,,,,59.871,4.241,,,,75.19170544,0.9148,11.901,-11.045,3420,-36.539,103.9688543,12.15441232,-25.13492114,5.085766338,-1.011923757,1.017269668,0.1435336,63.59176153,-18.32466684,16.457854,53.89028732,2.139484658,96.54383564,-31.01884977,,,,-18.95733171
Driver,Soft,88.01449535,3.141,-1.147,-4.015748031,52.44,1.271,15.358,3.021,4.168,127.1197208,1.4443,13.394,2.327,2620,12.13,367.7159908,63.02888332,31.17715977,4.906373058,0.207004027,1.169382192,0.082063003,196.6514532,23.09194881,31.60897054,60.80151628,5.361270386,224.5359172,28.45867817,,,,45.43073073
Driver,Soft,83.24982105,3.161,-2.022,-4.645669291,46.325,1,14.51,8.159,10.182,117.4020222,1.4102,12.733,6.497,2800,29.427,292.1170513,43.46426106,58.44556588,4.851910137,0.568500548,1.090736782,0.087652109,161.4089784,43.4892242,25.88087378,60.58486172,4.374945997,193.6065899,57.45564882,,,,76.86516994
Driver,Soft,86.60298855,2.387,-3.492,-3.307086614,47.49,-1.302,12.969,6.235,9.727,122.9129384,1.4193,11.307,4.654,2770,30.21,305.1232916,40.83317966,52.04551253,5.029903094,0.428461306,1.00169055,0.086326461,167.709522,40.34041765,24.09688825,62.15592837,4.329407225,202.5170501,54.69973835,,,,80.99778504
Driver,Soft,88.62294202,3.81,-3.138,-5.275590551,48.448,0.246,16.278,1.332,4.47,125.3523175,1.4144,14.259,0.579,2670,12.665,364.4191311,66.45492883,21.09540092,4.85985939,0.057416983,1.235968243,0.082753944,194.7493426,17.98563264,33.03163337,60.33722725,5.44548609,221.0286675,22.48089967,,,,48.07538201
Driver,Soft,88.20687187,2.083,-4.102,-2.834645669,47.456,-2.189,22.544,7.322,11.423,124.3774606,1.4101,19.76,5.615,3960,18.803,370.1195254,106.6650093,72.85736473,4.716364044,0.478114511,1.706065233,0.083618256,188.1545351,50.05021013,46.60020044,59.85429309,6.42371489,200.8608695,54.89527382,,,,96.19094131
Driver,Soft,83.672602,0.81,-3.763,-1.062992126,50.965,-3.107,23.403,10.246,14.009,111.7170723,1.3352,20.243,8.068,4160,20.665,310.3975111,85.4659136,72.97651866,4.779643347,0.69155591,1.770491616,0.0947656,162.1706497,49.54951167,43.60962663,56.59204598,5.720480076,175.6704926,55.28581234,,,,82.16136756
Driver,Soft,84.84028275,-0.367,-3.945,0.472440945,48.71,-4.268,17.089,5.616,9.562,122.5129742,1.4441,14.419,4.073,3716.99,19.021,351.77769,71.65973462,55.74939038,4.783841671,0.355079752,1.237711029,0.083546958,182.4592253,39.77562949,37.2222627,56.61576837,5.601092358,201.7472131,46.49170776,,,,81.08175763
Driver,Soft,86.49337867,2.111,-2.188,-2.952755906,49.484,-0.382,10.263,-6.333,-4.145,123.2041875,1.4245,8.733,-5.543,2100,-18.047,272.5471787,26.52385149,-36.87389654,4.794713583,-0.472324977,0.730566234,0.081296227,154.5289634,-25.73497983,16.98853276,69.58435242,3.594671795,202.5330861,-37.32261703,,,,-32.69013078
Driver,Soft,84.94318182,0.978,-2.497,-1.25984252,50.532,-1.691,16.399,0.211,2.707,122.5937276,1.4433,14.045,-0.221,2910,6.32,356.9743389,66.02503087,7.762035653,4.929435508,-0.014382123,1.236070593,0.085805885,188.8574485,7.413009421,33.87701276,58.70401305,5.456143425,213.3800674,9.360050796,,,,24.42254344
Driver,Soft,88.18673944,3.705,1.313,-4.251968504,60.246,3.434,-0.105,-9.93,-11.242,105.7867305,1.1996,0.384,-8.498,1590,-62.385,5.05126211,0.019000317,-0.752466091,4.619166129,-0.704639229,-0.023459768,0.090026529,2.608325223,-0.390987879,0.323957698,104.9121704,0.050612685,64.31711707,-9.911868853,,,,-0.016816028
Driver,Soft,,,,,,,,,,90.71470115,,0.468,-11.725,1300,,8.305788353,0.03738208,-1.687805021,5.379719797,-1.09321471,0.001757,0.1223368,5.133860786,-1.043253616,0.441485844,89.19170778,0.116695151,60.84337379,-12.36400291,,,,
Driver,Soft,90.96725125,2.44,-1.906,-3.267716535,48.464,0.257,17.077,0.455,2.361,132.6067019,1.4577,14.874,0.084,2940,5.779,413.5001926,86.6769417,11.63527978,4.892026388,0.011127412,1.305818541,0.078998208,213.4326104,9.783092101,38.64138418,60.31381632,6.184628884,234.9956545,11.61150952,,,,28.41150611
Driver,Soft,87.28078024,1.549,-0.414,-2.165354331,47.382,1.012,15.698,-3.317,-2.903,124.4879653,1.4263,12.135,-2.562,4495.11,-7.384,360.978094,71.67511841,-30.10792669,4.742663232,-0.218447117,1.035483476,0.080795665,182.5427651,-19.61947304,38.88706303,55.10954577,5.727471201,198.6467555,-22.19543543,,,,-34.46216174
Driver,Soft,85.95651396,5.265,2.702,-6.929133858,52.286,6.788,-0.019,2.425,-0.276,126.4251521,1.4708,0.705,2.463,910,-1.943,8.817929921,0.06161108,0.378336906,4.725530696,0.202500789,0.013447846,0.076930818,5.336357061,0.228580468,0.62007824,124.5470242,0.086952739,77.60230736,3.308478659,,,,-0.002238021
Driver,Soft,84.72396206,,,,,,,,,58.44957946,0.6899,24.955,7.379,4560,,98.78889469,25.61560492,12.25416604,4.747931832,0.609809098,2.112440272,0.1874376,58.7034279,7.539679522,33.49223807,42.72056036,2.877845284,72.63836731,9.329438332,,,,
Driver,Soft,86.46206156,,,,60.255,7.426,,,,69.46962241,0.8035,18.172,-2.843,2410,-19.183,117.2225557,21.16537079,-9.251545603,4.719159961,-0.251284888,1.484407049,0.1483464,71.12655951,-7.518631768,24.09983975,50.34575227,2.702152936,99.04174016,-11.95611516,,,,-12.00393652
Driver,Soft,89.06809234,,,,55.79,8.412,,,,56.11377058,0.63,29.542,-10.514,3570,-20.034,96.16875586,29.52063776,-20.32916811,4.810947385,-0.909354891,2.592303862,0.2063304,56.73994967,-14.12737271,37.3371064,42.43198342,2.987928436,70.28948353,-18.1464369,,,,-11.58772851
Driver,Soft,,,,,,,,,,12.67157301,,27.974,17.929,1530,,4.714421165,1.240997847,1.400118459,2.717771338,0.836647779,0.155048806,0.502486175,2.97720611,0.916513044,28.21735262,12.43511715,0.55089129,5.18817223,1.597144216,,,,
Driver,Premium,84.87383679,,,,47.808,6.782,,,,103.6734968,1.2215,28.875,5.188,6110,-0.01,274.8108661,114.2738642,22.58136276,5.35502009,0.484162541,2.985779893,0.1238984,137.0861835,12.38218791,55.10800228,59.78342884,6.111893306,140.7431112,12.71235834,,,,-0.04124852
Driver,Premium,82.42439155,-0.89,4.427,1.102362205,53.577,3.77,47.286,-1.926,-6.353,86.1482194,1.0452,38.84,-0.315,7270,-3.748,204.2040487,105.9506819,-5.344053042,3.541687118,-0.024437558,2.863907397,0.1106872,100.0345278,-4.033218293,59.34447268,58.07552751,5.576462743,100.0145703,-4.032228382,,,,-10.45091626
Driver,Premium,88.2829277,-1.603,4.603,2.125984252,48.865,3.202,20.082,-0.735,-5.338,121.3962956,1.3751,16.66,0.166,4250,-8.741,356.7282859,90.19840403,-16.06936579,5.829214202,0.004761993,1.766042754,0.104372087,181.2286218,-13.37814457,43.8577572,57.17235287,6.079290536,194.8385992,-15.15168249,,,,-41.70515738
Driver,Premium,91.77031138,-2.974,2.566,3.937007874,47.871,-0.128,19.389,4.155,1.589,126.7441392,1.3811,16.142,3.909,4095.74,2.555,384.0449726,97.49093002,30.89000343,5.866533042,0.403326498,1.721070763,0.100273373,193.2312097,17.63767927,44.90636117,58.45297808,6.365731521,206.8662383,19.11118361,,,,13.43603464
Driver,Premium,89.2380995,-1.977,2.266,2.401574803,51.122,0.671,47.093,-13.071,-15.337,90.11654438,1.0099,38.626,-9.19,7960,-8.84,216.0760925,113.7181197,-40.78232172,3.533542313,-0.575790135,2.839922207,0.105236,104.4165183,-25.63418419,60.11598783,59.50903415,5.759467271,103.5824326,-25.41112421,,,,-27.41774364
Driver,Premium,89.36336793,-2.934,4.103,3.937007874,49.104,1.559,20.999,-2.645,-6.748,120.9612115,1.3536,17.277,-1.512,4650,-9.969,351.4007008,94.01443084,-28.89109226,5.67467584,-0.163746463,1.789425772,0.102358536,177.8217922,-20.77424007,45.53995998,57.3226274,6.1401578,189.7801411,-22.92371787,,,,-48.32122342
Driver,Premium,90.74355762,,,,46.191,0.466,,,,106.3153185,1.1716,30.085,-3.708,8590,-8.578,274.0458992,122.6068016,-31.26357966,5.2130766,-0.35472862,3.062630973,0.1192904,133.8341515,-20.57920131,57.43275013,60.97685292,6.218209809,133.3408889,-20.48760315,,,,-35.95134472
Driver,Premium,87.01682176,-2.138,4.534,2.755905512,49.729,2.722,29.557,-8.464,-12.999,107.516777,1.2356,23.78,-5.715,6690,-13.65,284.542274,98.79638305,-48.88966511,5.730632273,-0.597608943,2.557966918,0.1222088,144.7516706,-32.44815536,50.50765357,56.92222243,5.881057867,150.1133612,-34.00604565,,,,-54.71787635
Driver,Premium,88.10844667,,,,48.483,2.813,,,,93.44689513,1.0606,32.685,-6.561,8240,,230.4347982,103.8644101,-23.50475596,4.590521729,-0.52454655,2.968966642,0.1227264,115.3893529,-13.18523045,56.16735717,57.57675567,5.6875111,115.6307351,-13.21281257,,,,
Driver,Premium,83.14021117,-1.28,4.907,1.57480315,52.99,3.942,17.691,-0.688,-5.594,115.7337151,1.392,14.605,0.271,3700,-10.526,326.2072035,65.84362917,-14.01622981,5.749156316,0.014276828,1.508048723,0.10671678,170.9216867,-12.62762491,36.60510465,55.67627629,5.384680405,190.2342261,-15.36996527,,,,-40.3011119
Driver,Premium,94.21080888,,,,,,,,,86.38108447,0.9169,41.81,-15.407,8080,,201.7580743,114.3981582,-44.15378682,3.447408243,-0.915911912,3.101304955,0.112532,95.27634367,-25.31314311,62.28568647,59.89118653,5.703889073,93.49227739,-24.83915001,,,,
Driver,Premium,85.69479241,,,,58.895,7.044,,,,59.08621152,0.6895,47.31,-20.739,5730,-15.742,111.903481,62.55282498,-38.88122741,2.723691159,-0.982272585,2.911243646,0.1425352,56.87532339,-25.19691452,57.92011432,46.93158371,4.129327719,58.93972116,-26.15103489,,,,-16.52491809
Driver,Premium,82.02397996,0.067,5.092,-0.078740157,51.714,5.145,24.296,7.843,2.751,112.3250716,1.3694,20.304,7.345,4480,3.964,319.203154,93.79145435,45.79910307,5.816825491,0.749943156,2.173977081,0.1152712,163.6287486,26.50482988,46.65200341,57.20061068,5.980832727,175.0133641,28.59913768,,,,16.93413264
Driver,Premium,76.42716535,1.075,6.548,-1.25984252,56.863,7.25,24.632,4.599,-1.948,103.0549839,1.3484,20.423,4.981,4320,-2.877,278.6435605,76.53593785,19.47679105,5.303427357,0.456553971,1.984380273,0.1144776,146.7215889,9.484943251,43.25431387,54.73418157,5.414997917,159.7706537,10.12693098,,,,-9.790164263
Driver,Premium,,,,,,,,,,35.59032749,,39.736,-3.719,4060,,44.29157012,18.14662599,-2.620830443,1.642797356,-0.106562377,1.303345773,0.1242552,26.01434859,-1.687457558,44.36964023,31.446009,2.215235089,31.65940115,-2.053631886,,,,
Driver,Premium,91.00304223,-1.988,2.707,2.677165354,46.936,0.848,19.122,9.016,6.309,127.3042681,1.3989,15.859,7.977,4310,10.618,381.2855247,96.12624113,74.16128208,5.653586462,0.797859073,1.628694166,0.096033326,191.4441115,44.88547896,44.65627299,57.98788692,6.308756534,204.935768,48.99173046,,,,55.87180166
Driver,Premium,,,,,,,,,,85.41629384,,0.927,27.541,1330,,13.32051328,0.114769206,6.159042358,3.216308342,1.487188558,0.03530969,0.0774088,8.470055815,3.916468434,0.925991206,82.9576678,0.205749415,64.92563968,30.02096136,,,,
Driver,Premium,82.30807087,0.093,-3.471,-0.118110236,51.593,-3.397,12.489,3.701,7.172,119.1971636,1.4482,10.358,2.433,2920,20.277,300.2869864,38.18871342,32.11120122,6.208286043,0.286107497,1.132782918,0.109863272,163.2772527,25.27489807,23.83197086,60.1131701,4.33695973,197.0431134,34.48629244,,,,55.2130895
Driver,Premium,87.38144238,1.748,-0.542,-2.440944882,49.345,0.96,14.135,5.002,5.544,127.643835,1.4608,12.021,4.024,2940,15.844,364.761703,58.34071415,47.82711698,6.202989236,0.452542757,1.326030269,0.103102659,192.82411,33.7518593,30.76366076,59.34304566,5.271579401,219.9934754,41.33674654,,,,61.03876434
